,date,region,area,日最低気温0℃未満日数(日),日平均気温25℃以上日数(日),日最高気温25℃以上日数(日),最高気温(℃),最深積雪(cm),日最低気温25℃以上日数(日),日照時間(時間),日最低気温の平均(℃),日最高気温の平均(℃),日平均気温0℃未満日数(日),最低気温(℃),日照時間0.1時間未満日数(日),降水量の合計(mm),日最高気温0℃未満日数(日),日降水量の最大(mm),平均気温(℃),降雪量合計(cm)
541,2015-10-01,中国,岡山,0.4,0.0,3.6,25.28,0.0,0.0,210.6,7.58,20.82,0.0,2.32,1.2,51.6,0.0,34.5,13.74,0.0
542,2015-10-01,中国,島根,0.2857142857142857,0.0,0.5714285714285714,25.228571428571428,0.0,0.0,198.52857142857144,8.557142857142857,20.5,0.0,2.814285714285714,0.8571428571428571,59.357142857142854,0.0,48.714285714285715,14.242857142857144,0.0
543,2015-10-01,中国,広島,0.6,0.0,4.0,25.76,0.0,0.0,217.32,9.620000000000001,21.6,0.0,4.88,1.6,69.0,0.0,51.7,15.2,0.0
544,2015-10-01,中国,鳥取,0.0,0.0,2.8,25.880000000000003,0.0,0.0,203.12,10.76,21.72,0.0,6.1,0.6,49.7,0.0,33.1,15.98,0.0
545,2015-10-01,中部,三重,0.0,0.0,5.75,27.275,0.0,0.0,212.575,12.5,23.175,0.0,7.5,2.5,39.5,0.0,19.75,17.5,0.0
546,2015-10-01,中部,山梨,0.0,0.0,5.0,28.2,0.0,0.0,211.3,9.7,21.2,0.0,3.15,1.5,27.75,0.0,17.0,15.0,0.0
547,2015-10-01,中部,岐阜,0.25,0.0,2.375,25.3625,0.0,0.0,185.2125,8.8875,20.5875,0.0,2.875,0.875,92.75,0.0,36.0,13.9125,0.0
548,2015-10-01,中部,愛知,0.0,0.0,9.5,26.700000000000003,0.0,0.0,233.5,14.45,23.4,0.0,9.3,2.5,63.5,0.0,24.25,18.65,0.0
549,2015-10-01,中部,新潟,0.0,0.0,1.3333333333333333,26.133333333333333,0.0,0.0,167.01333333333332,10.139999999999999,19.726666666666667,0.0,5.760000000000001,1.8,114.36666666666666,0.0,31.1,14.546666666666665,0.0
550,2015-10-01,中部,長野,1.5833333333333333,0.0,0.4166666666666667,22.616666666666664,0.0,0.0,198.61666666666667,6.125,18.275000000000002,0.0,0.041666666666666706,0.5833333333333334,54.625,0.0,28.0,11.608333333333334,0.0
551,2015-10-01,中部,静岡,0.0,0.16666666666666666,6.666666666666667,27.683333333333334,0.0,0.0,209.96666666666667,15.333333333333334,23.03333333333333,0.0,11.0,1.8333333333333333,74.5,0.0,31.666666666666668,19.033333333333335,0.0
552,2015-10-01,九州,佐賀,0.0,0.0,16.0,28.5,0.0,0.0,246.0,13.4,24.4,0.0,9.2,1.0,100.0,0.0,81.0,18.4,0.0
553,2015-10-01,九州,大分,0.0,0.0,12.0,29.450000000000003,0.0,0.0,229.65,11.85,24.049999999999997,0.0,7.8999999999999995,0.5,62.25,0.0,57.25,17.45,0.0
554,2015-10-01,九州,宮崎,0.0,0.0,17.5,29.825,0.0,0.0,238.25,13.524999999999999,24.875,0.0,9.6,1.5,28.375,0.0,14.625,18.825,0.0
555,2015-10-01,九州,熊本,0.0,0.0,17.75,28.674999999999997,0.0,0.0,231.975,12.024999999999999,24.45,0.0,7.9750000000000005,1.0,74.25,0.0,54.0,17.575,0.0
556,2015-10-01,九州,福岡,0.0,0.0,11.0,28.15,0.0,0.0,228.2,13.15,23.35,0.0,9.3,1.5,86.0,0.0,71.25,17.85,0.0
557,2015-10-01,九州,長崎,0.0,0.0,5.166666666666667,26.45,0.0,0.0,219.53333333333333,14.049999999999999,22.416666666666668,0.0,9.783333333333333,1.6666666666666667,132.08333333333334,0.0,99.0,18.05,0.0
558,2015-10-01,九州,鹿児島,0.0,3.7142857142857144,20.571428571428573,30.457142857142856,0.0,0.42857142857142855,193.32857142857142,18.2,25.557142857142857,0.0,14.62857142857143,3.0,87.28571428571429,0.0,38.357142857142854,21.74285714285714,0.0
559,2015-10-01,北海道,上川,9.0,0.0,0.0,20.053846153846152,5.0,0.0,109.37692307692308,2.0538461538461537,12.423076923076923,0.15384615384615385,-3.5923076923076924,3.6923076923076925,148.07692307692307,0.0,31.576923076923077,7.0,7.538461538461538
560,2015-10-01,北海道,十勝,9.636363636363637,0.0,0.0,21.554545454545455,1.0909090909090908,0.0,193.8272727272727,2.2363636363636363,14.381818181818181,0.0,-3.4818181818181815,2.3636363636363638,70.9090909090909,0.0,40.31818181818182,8.263636363636364,2.5454545454545454
561,2015-10-01,北海道,宗谷,4.857142857142857,0.0,0.0,19.457142857142856,0.14285714285714285,0.0,122.08571428571427,3.9857142857142853,12.9,0.0,-3.142857142857143,3.0,207.0,0.0,80.5,8.614285714285714,0.2857142857142857
562,2015-10-01,北海道,後志,4.0,0.0,0.0,20.9875,0.0,0.0,130.7875,4.125,13.9,0.0,-1.2375,3.5,154.5625,0.0,26.375,8.9875,0.0
563,2015-10-01,北海道,日高,5.0,0.0,0.0,20.225,1.0,0.0,150.95,3.825,14.125,0.0,-1.55,2.5,145.25,0.0,46.625,9.0,1.5
564,2015-10-01,北海道,根室,6.6,0.0,0.0,21.3,0.0,0.0,183.48,3.9,14.84,0.0,-1.6600000000000001,2.6,178.9,0.0,113.1,9.5,0.0
565,2015-10-01,北海道,檜山,4.0,0.0,0.0,21.400000000000002,0.0,0.0,124.06666666666666,5.366666666666667,14.700000000000001,0.0,-0.2333333333333334,1.6666666666666667,129.5,0.0,22.5,10.133333333333333,0.0
566,2015-10-01,北海道,渡島,1.4,0.0,0.0,20.66,0.0,0.0,151.78,5.04,14.8,0.0,0.6,0.8,114.0,0.0,19.8,9.98,0.0
567,2015-10-01,北海道,留萌,2.0,0.0,0.0,20.9,0.0,0.0,106.5,5.34,13.5,0.0,-1.5,3.8,132.3,0.0,22.5,9.72,0.0
568,2015-10-01,北海道,石狩,2.0,0.0,0.0,20.660000000000004,0.2,0.0,141.44,4.76,14.48,0.0,-0.32000000000000006,2.8,90.7,0.0,18.7,9.6,0.4
569,2015-10-01,北海道,空知,3.8333333333333335,0.0,0.0,20.400000000000002,1.6666666666666667,0.0,129.56666666666666,3.466666666666667,13.633333333333333,0.0,-1.8666666666666665,3.0,113.08333333333333,0.0,23.333333333333332,8.266666666666667,2.3333333333333335
570,2015-10-01,北海道,網走・北見・紋別,7.6923076923076925,0.0,0.0,22.346153846153847,0.6153846153846154,0.0,167.43846153846152,2.8230769230769233,13.915384615384616,0.07692307692307693,-2.853846153846154,3.0,161.80769230769232,0.0,115.34615384615384,8.353846153846153,1.0769230769230769
571,2015-10-01,北海道,胆振,4.428571428571429,0.0,0.0,19.957142857142856,1.4285714285714286,0.0,161.25714285714284,3.8428571428571425,14.214285714285714,0.0,-0.9571428571428572,2.0,111.57142857142857,0.0,27.785714285714285,8.957142857142857,3.4285714285714284
572,2015-10-01,北海道,釧路,12.5,0.0,0.0,20.8625,1.5,0.0,198.225,1.35,14.6875,0.0,-4.9125,2.375,105.6875,0.0,60.5,8.15,1.625
573,2015-10-01,北陸,富山,0.0,0.0,3.8333333333333335,29.083333333333332,0.0,0.0,179.33333333333334,11.233333333333334,20.916666666666668,0.0,5.983333333333333,0.8333333333333334,103.16666666666667,0.0,35.583333333333336,15.816666666666668,0.0
574,2015-10-01,北陸,石川,0.0,0.0,1.5,27.133333333333336,0.0,0.0,177.16666666666666,10.416666666666666,20.55,0.0,5.333333333333333,0.5,118.25,0.0,41.083333333333336,15.183333333333332,0.0
575,2015-10-01,北陸,福井,0.0,0.0,1.8,25.880000000000003,0.0,0.0,181.8,11.0,21.5,0.0,5.4399999999999995,1.4,104.2,0.0,52.7,15.8,0.0
576,2015-10-01,四国,徳島,0.0,0.0,7.0,27.2,0.0,0.0,241.7,14.5,23.4,0.0,9.9,0.0,11.0,0.0,8.0,18.9,0.0
577,2015-10-01,四国,愛媛,0.0,0.0,12.0,28.45,0.0,0.0,238.95,13.15,23.95,0.0,9.25,0.5,41.75,0.0,31.5,18.200000000000003,0.0
578,2015-10-01,四国,香川,0.0,0.0,8.0,29.1,0.0,0.0,243.0,13.6,23.4,0.0,8.649999999999999,0.5,22.75,0.0,12.25,18.4,0.0
579,2015-10-01,四国,高知,0.0,0.0,12.25,27.575,0.0,0.0,248.725,15.524999999999999,24.15,0.0,11.5,1.75,39.75,0.0,26.625,19.575,0.0
580,2015-10-01,東北,宮城,0.14285714285714285,0.0,0.2857142857142857,24.02857142857143,0.0,0.0,201.42857142857142,7.542857142857143,18.571428571428573,0.0,2.0142857142857147,1.0,44.07142857142857,0.0,17.142857142857142,12.942857142857141,0.0
581,2015-10-01,東北,山形,0.3076923076923077,0.0,0.0,23.323076923076922,0.0,0.0,154.8,6.992307692307692,18.1,0.0,1.6230769230769229,1.7692307692307692,118.6923076923077,0.0,21.23076923076923,12.084615384615384,0.0
582,2015-10-01,東北,岩手,2.6,0.0,0.0,22.39333333333333,0.0,0.0,162.0,5.3533333333333335,16.74,0.0,-0.3866666666666667,1.5333333333333334,77.66666666666667,0.0,26.933333333333334,10.860000000000001,0.0
583,2015-10-01,東北,福島,0.16666666666666666,0.0,0.3333333333333333,23.508333333333336,0.0,0.0,165.79166666666666,7.958333333333333,18.591666666666665,0.0,2.766666666666667,1.9166666666666667,48.541666666666664,0.0,15.708333333333334,12.766666666666666,0.0
584,2015-10-01,東北,秋田,0.15384615384615385,0.0,0.23076923076923078,24.04615384615385,0.0,0.0,147.15384615384616,6.8076923076923075,17.346153846153847,0.0,1.7538461538461538,3.0,172.03846153846155,0.0,34.80769230769231,11.676923076923078,0.0
585,2015-10-01,東北,青森,0.9333333333333333,0.0,0.06666666666666667,22.826666666666664,0.3333333333333333,0.0,152.03333333333333,6.493333333333334,16.08,0.13333333333333333,1.66,1.3333333333333333,82.13333333333334,0.0,16.3,11.28,0.6666666666666666
586,2015-10-01,沖縄,沖縄,0.0,21.625,30.25,31.925,0.0,5.625,166.4625,23.45,28.375,0.0,19.75,3.0,79.4375,0.0,32.75,25.575,0.0
587,2015-10-01,関東,千葉,0.0,0.0,4.25,27.225,0.0,0.0,187.675,15.424999999999999,22.6,0.0,9.4,2.0,87.5,0.0,43.375,18.95,0.0
588,2015-10-01,関東,埼玉,0.0,0.0,6.0,27.35,0.0,0.0,193.35000000000002,12.05,22.200000000000003,0.0,5.9,2.5,24.0,0.0,9.25,16.65,0.0
589,2015-10-01,関東,東京,0.0,8.833333333333334,12.0,28.150000000000002,0.0,6.833333333333333,175.45000000000002,19.216666666666665,24.583333333333332,0.0,15.549999999999999,3.0,135.16666666666666,0.0,46.083333333333336,21.8,0.0
590,2015-10-01,関東,栃木,1.25,0.0,1.25,22.925,0.0,0.0,189.85,7.1,17.25,0.0,0.55,1.75,42.25,0.0,20.0,11.8,0.0
591,2015-10-01,関東,神奈川,0.0,0.0,6.0,27.0,0.0,0.0,192.0,15.9,22.6,0.0,12.1,3.0,54.0,0.0,20.0,18.9,0.0
592,2015-10-01,関東,群馬,0.5,0.0,1.0,23.125,0.0,0.0,166.35,8.35,18.1,0.0,3.225,1.5,36.125,0.0,17.625,12.5,0.0
593,2015-10-01,関東,茨城,0.0,0.0,4.0,27.5,0.0,0.0,198.7,11.95,21.8,0.0,3.8,2.0,37.75,0.0,12.5,16.75,0.0
594,2015-10-01,関西,京都,0.0,0.0,4.666666666666667,26.5,0.0,0.0,200.1,11.133333333333333,22.3,0.0,6.3999999999999995,1.0,36.666666666666664,0.0,21.0,16.133333333333336,0.0
595,2015-10-01,関西,兵庫,0.0,0.0,3.857142857142857,26.042857142857144,0.0,0.0,196.22857142857143,11.842857142857143,21.62857142857143,0.0,7.114285714285714,1.2857142857142858,42.142857142857146,0.0,23.0,16.271428571428572,0.0
596,2015-10-01,関西,和歌山,0.0,0.0,7.5,27.3,0.0,0.0,241.1,15.600000000000001,23.45,0.0,10.75,2.0,53.0,0.0,30.5,19.45,0.0
597,2015-10-01,関西,大阪,0.0,0.0,13.0,27.9,0.0,0.0,231.2,14.7,24.0,0.0,10.0,1.0,40.5,0.0,26.5,19.0,0.0
598,2015-10-01,関西,奈良,0.0,0.0,8.0,27.2,0.0,0.0,213.9,10.9,23.3,0.0,5.4,2.0,49.0,0.0,35.0,16.5,0.0
599,2015-10-01,関西,滋賀,0.0,0.0,0.3333333333333333,24.96666666666667,0.0,0.0,217.79999999999998,10.933333333333332,21.53333333333333,0.0,5.866666666666666,1.6666666666666667,36.0,0.0,21.0,16.066666666666666,0.0
600,2015-11-01,中国,山口,0.0,0.0,0.5,25.0,0.0,0.0,104.6,10.350000000000001,18.65,0.0,3.15,7.0,145.5,0.0,40.75,14.15,0.0
601,2015-11-01,中国,岡山,1.4,0.0,0.0,22.22,1.4,0.0,88.38,7.140000000000001,15.8,0.0,-0.1,7.8,190.8,0.0,50.5,11.16,1.4
602,2015-11-01,中国,島根,1.2857142857142858,0.0,0.0,21.62857142857143,4.5,0.0,74.71428571428571,7.828571428571429,15.857142857142858,0.0,0.9571428571428571,9.285714285714286,207.42857142857142,0.0,47.214285714285715,11.62857142857143,6.166666666666667
603,2015-11-01,中国,広島,1.4,0.0,0.0,22.36,7.0,0.0,93.92,8.82,16.759999999999998,0.0,1.2400000000000002,8.2,165.4,0.0,37.6,12.559999999999999,8.333333333333334
604,2015-11-01,中国,鳥取,0.0,0.0,0.0,22.919999999999998,0.0,0.0,81.2,9.5,17.2,0.0,2.0,9.2,176.1,0.0,33.7,13.080000000000002,0.0
605,2015-11-01,中部,三重,0.0,0.0,0.0,22.925,0.0,0.0,111.475,10.275,18.15,0.0,3.3,7.75,194.375,0.0,59.0,13.925,0.0
606,2015-11-01,中部,山梨,2.0,0.0,0.0,21.95,0.0,0.0,117.05,6.75,15.75,0.0,-1.35,6.0,114.75,0.0,27.25,10.8,0.0
607,2015-11-01,中部,岐阜,0.375,0.0,0.0,22.4,1.375,0.0,79.425,7.0,15.1625,0.0,0.6375,8.25,172.875,0.0,32.4375,10.5625,1.75
608,2015-11-01,中部,愛知,0.0,0.0,0.0,23.450000000000003,0.0,0.0,133.10000000000002,11.45,18.450000000000003,0.0,5.65,6.0,129.25,0.0,21.75,14.65,0.0
609,2015-11-01,中部,新潟,0.2,0.0,0.06666666666666667,21.513333333333332,0.0,0.0,73.34666666666666,7.793333333333333,14.846666666666666,0.0,1.3733333333333333,9.2,238.86666666666667,0.0,39.333333333333336,11.046666666666665,0.0
610,2015-11-01,中部,長野,5.333333333333333,0.0,0.0,19.541666666666668,3.1666666666666665,0.0,94.73333333333333,4.316666666666666,12.933333333333332,0.5833333333333334,-2.625,5.916666666666667,135.0,0.0,31.25,8.174999999999999,3.4166666666666665
611,2015-11-01,中部,静岡,0.0,0.0,0.0,23.46666666666667,0.0,0.0,128.9,12.483333333333334,18.766666666666666,0.0,6.116666666666667,4.833333333333333,192.41666666666666,0.0,45.5,15.4,0.0
612,2015-11-01,九州,佐賀,0.0,0.0,3.0,26.3,0.0,0.0,106.9,12.4,20.1,0.0,4.3,5.0,145.5,0.0,44.0,15.9,0.0
613,2015-11-01,九州,大分,0.0,0.0,2.0,27.55,0.0,0.0,91.5,11.5,19.45,0.0,3.3499999999999996,6.5,131.5,0.0,37.25,15.100000000000001,0.0
614,2015-11-01,九州,宮崎,0.0,0.0,2.25,27.6,0.0,0.0,109.9,13.3,20.975,0.0,4.95,6.0,223.0,0.0,102.5,16.725,0.0
615,2015-11-01,九州,熊本,0.25,0.0,2.75,26.175,0.0,0.0,101.35,11.775,19.825000000000003,0.0,3.125,7.25,170.125,0.0,63.5,15.375,0.0
616,2015-11-01,九州,福岡,0.0,0.0,1.5,26.6,0.0,0.0,100.8,11.95,19.200000000000003,0.0,4.4,7.0,139.75,0.0,39.75,15.25,0.0
617,2015-11-01,九州,長崎,0.3333333333333333,0.0,0.6666666666666666,23.633333333333336,0.0,0.0,89.26666666666667,12.299999999999999,18.583333333333332,0.0,3.5666666666666664,8.166666666666666,179.5,0.0,46.833333333333336,15.266666666666666,0.0
618,2015-11-01,九州,鹿児島,0.0,1.0,7.0,26.942857142857143,0.0,0.0,102.62857142857142,16.685714285714287,22.657142857142855,0.0,9.700000000000001,5.714285714285714,197.5,0.0,54.07142857142857,19.571428571428573,0.0
619,2015-11-01,北海道,上川,22.076923076923077,0.0,0.0,16.5,25.53846153846154,0.0,83.56153846153846,-3.376923076923077,5.392307692307692,12.076923076923077,-16.884615384615383,7.3076923076923075,68.0,4.076923076923077,16.46153846153846,1.2461538461538462,66.3076923076923
620,2015-11-01,北海道,十勝,19.0,0.0,0.0,19.40909090909091,32.90909090909091,0.0,126.17272727272729,-2.0454545454545454,7.372727272727272,8.090909090909092,-12.509090909090908,8.090909090909092,129.1818181818182,1.6363636363636365,35.63636363636363,2.6545454545454543,53.27272727272727
621,2015-11-01,北海道,宗谷,18.285714285714285,0.0,0.0,15.314285714285715,18.857142857142858,0.0,86.72857142857143,-1.9,5.457142857142857,10.714285714285714,-10.942857142857141,6.571428571428571,84.21428571428571,2.857142857142857,31.642857142857142,2.185714285714286,41.142857142857146
622,2015-11-01,北海道,後志,14.375,0.0,0.0,16.75,16.625,0.0,80.5125,0.28750000000000003,8.05,4.0,-8.9375,6.0,135.0625,0.375,27.3125,4.3,28.875
623,2015-11-01,北海道,日高,13.5,0.0,0.0,16.45,7.0,0.0,100.3,0.5,9.425,3.0,-6.675,5.25,143.375,0.5,61.625,4.925,17.0
624,2015-11-01,北海道,根室,14.6,0.0,0.0,18.619999999999997,12.6,0.0,106.94000000000001,0.29999999999999993,8.120000000000001,4.0,-6.159999999999999,8.0,174.3,0.0,46.0,4.14,21.2
625,2015-11-01,北海道,檜山,11.333333333333334,0.0,0.0,16.433333333333334,5.666666666666667,0.0,93.5,1.7666666666666666,9.9,0.6666666666666666,-5.466666666666666,5.0,137.5,0.0,25.166666666666668,6.033333333333334,17.0
626,2015-11-01,北海道,渡島,9.4,0.0,0.0,17.6,11.8,0.0,107.38,2.08,9.6,0.8,-3.7399999999999998,5.0,154.3,0.0,36.6,6.0,16.6
627,2015-11-01,北海道,留萌,18.4,0.0,0.0,15.219999999999999,19.2,0.0,87.38,-0.6599999999999999,6.6,7.2,-10.2,7.4,70.1,1.0,12.1,3.22,54.0
628,2015-11-01,北海道,石狩,13.8,0.0,0.0,17.46,25.4,0.0,104.96,-0.09999999999999998,7.9799999999999995,4.6,-8.9,6.2,93.5,1.0,20.9,4.04,38.6
629,2015-11-01,北海道,空知,20.0,0.0,0.0,17.099999999999998,21.0,0.0,98.06666666666666,-1.4666666666666668,7.083333333333333,6.5,-12.1,7.0,73.66666666666667,2.1666666666666665,16.5,2.8833333333333333,42.5
630,2015-11-01,北海道,網走・北見・紋別,20.46153846153846,0.0,0.0,19.83076923076923,34.84615384615385,0.0,86.03076923076924,-2.0846153846153843,5.9,10.615384615384615,-10.03076923076923,9.692307692307692,94.23076923076923,3.076923076923077,26.653846153846153,1.9615384615384615,57.92307692307692
631,2015-11-01,北海道,胆振,14.142857142857142,0.0,0.0,16.642857142857142,13.142857142857142,0.0,113.7,0.5714285714285715,8.914285714285715,3.4285714285714284,-6.1571428571428575,4.142857142857143,122.57142857142857,0.2857142857142857,30.928571428571427,4.785714285714286,22.857142857142858
632,2015-11-01,北海道,釧路,19.25,0.0,0.0,20.025,19.125,0.0,115.3625,-1.725,7.925,7.125,-9.525,7.875,151.0625,0.875,53.5,2.975,27.0
633,2015-11-01,北陸,富山,0.0,0.0,0.0,22.883333333333336,0.0,0.0,78.23333333333333,9.183333333333334,15.983333333333334,0.0,2.566666666666667,11.166666666666666,247.25,0.0,38.416666666666664,12.383333333333333,0.0
634,2015-11-01,北陸,石川,0.0,0.0,0.0,22.7,0.0,0.0,75.85000000000001,8.9,16.016666666666666,0.0,2.766666666666667,9.833333333333334,240.0,0.0,35.416666666666664,12.183333333333332,0.0
635,2015-11-01,北陸,福井,0.0,0.0,0.0,23.740000000000002,0.2,0.0,80.8,9.14,16.72,0.0,2.22,9.8,203.0,0.0,34.4,12.72,0.2
636,2015-11-01,四国,徳島,0.0,0.0,0.0,23.5,0.0,0.0,97.6,12.4,18.4,0.0,4.3,7.0,184.0,0.0,61.5,15.3,0.0
637,2015-11-01,四国,愛媛,0.0,0.0,1.5,26.35,0.0,0.0,99.65,12.600000000000001,19.85,0.0,5.85,5.5,117.5,0.0,29.0,15.9,0.0
638,2015-11-01,四国,香川,0.0,0.0,0.0,23.5,0.0,0.0,103.15,11.7,18.299999999999997,0.0,4.4,5.5,89.0,0.0,17.0,15.0,0.0
639,2015-11-01,四国,高知,0.0,0.0,0.25,24.5,0.0,0.0,123.275,14.05,19.975,0.0,5.65,7.5,258.0,0.0,81.5,16.825,0.0
640,2015-11-01,東北,宮城,2.857142857142857,0.0,0.0,20.5,0.0,0.0,116.18571428571428,4.6571428571428575,13.214285714285714,0.0,-1.2571428571428573,6.285714285714286,166.21428571428572,0.0,45.07142857142857,8.714285714285714,0.0
641,2015-11-01,東北,山形,2.3076923076923075,0.0,0.0,20.207692307692305,1.2307692307692308,0.0,72.50769230769231,4.7846153846153845,12.661538461538461,0.0,-0.6384615384615385,7.615384615384615,169.23076923076923,0.0,29.653846153846153,8.415384615384616,1.5384615384615385
642,2015-11-01,東北,岩手,7.8,0.0,0.0,18.773333333333333,0.7333333333333333,0.0,96.16000000000001,2.7866666666666666,11.6,0.26666666666666666,-2.5266666666666664,8.266666666666667,123.03333333333333,0.06666666666666667,29.933333333333334,7.026666666666667,0.7333333333333333
643,2015-11-01,東北,福島,2.0833333333333335,0.0,0.0,20.083333333333332,1.4545454545454546,0.0,80.81666666666668,5.233333333333333,13.533333333333333,0.0,-0.29166666666666663,6.666666666666667,137.95833333333334,0.0,25.875,8.95,3.0
644,2015-11-01,東北,秋田,2.6153846153846154,0.0,0.0,19.423076923076923,0.23076923076923078,0.0,72.81538461538462,4.392307692307693,12.384615384615385,0.0,-0.5230769230769231,7.153846153846154,162.65384615384616,0.0,35.65384615384615,8.146153846153847,0.23076923076923078
645,2015-11-01,東北,青森,4.466666666666667,0.0,0.0,18.746666666666666,3.066666666666667,0.0,85.03999999999999,3.7933333333333334,11.206666666666667,0.4666666666666667,-1.4,7.866666666666666,143.63333333333333,0.26666666666666666,35.93333333333333,7.52,4.266666666666667
646,2015-11-01,沖縄,沖縄,0.0,12.5,26.125,29.8375,0.0,1.625,136.2875,22.125,26.9625,0.0,16.075,1.5,123.4375,0.0,55.0625,24.25,0.0
647,2015-11-01,関東,千葉,0.0,0.0,0.0,23.125,0.0,0.0,125.275,12.025,18.525,0.0,5.15,6.5,183.875,0.0,42.0,15.125,0.0
648,2015-11-01,関東,埼玉,1.0,0.0,0.0,23.200000000000003,0.0,0.0,116.4,8.35,16.75,0.0,0.7,8.5,106.75,0.0,27.0,12.25,0.0
649,2015-11-01,関東,東京,0.0,7.166666666666667,9.333333333333334,25.849999999999998,0.0,2.6666666666666665,128.54999999999998,17.150000000000002,22.033333333333335,0.0,12.299999999999999,5.666666666666667,257.75,0.0,66.16666666666667,19.5,0.0
650,2015-11-01,関東,栃木,6.25,0.0,0.0,20.075,5.0,0.0,99.825,4.125,12.55,0.25,-1.075,8.5,146.875,0.0,36.625,8.125,5.75
651,2015-11-01,関東,神奈川,0.0,0.0,0.0,23.5,0.0,0.0,122.9,11.9,17.9,0.0,6.0,7.0,137.0,0.0,30.0,14.7,0.0
652,2015-11-01,関東,群馬,2.75,0.0,0.0,20.65,3.25,0.0,87.32499999999999,5.475,13.15,0.5,-0.525,8.5,137.0,0.0,33.75,8.875,5.5
653,2015-11-01,関東,茨城,0.0,0.0,0.0,21.65,0.0,0.0,124.25,8.3,16.85,0.0,0.7999999999999999,8.0,160.75,0.0,35.5,12.55,0.0
654,2015-11-01,関西,京都,0.3333333333333333,0.0,0.3333333333333333,23.866666666666664,0.0,0.0,94.43333333333334,9.633333333333333,17.3,0.0,1.633333333333333,8.666666666666666,157.0,0.0,33.333333333333336,13.0,0.0
655,2015-11-01,関西,兵庫,0.2857142857142857,0.0,0.0,22.657142857142855,1.0,0.0,86.62857142857142,10.185714285714285,16.914285714285715,0.0,2.1714285714285713,9.142857142857142,143.0,0.0,36.357142857142854,13.242857142857144,1.0
656,2015-11-01,関西,和歌山,0.0,0.0,0.0,23.950000000000003,0.0,0.0,111.8,13.3,19.25,0.0,5.85,8.5,322.25,0.0,103.75,16.049999999999997,0.0
657,2015-11-01,関西,大阪,0.0,0.0,1.0,25.2,0.0,0.0,120.4,12.4,18.7,0.0,6.1,8.0,111.5,0.0,23.0,15.2,0.0
658,2015-11-01,関西,奈良,0.0,0.0,0.0,24.6,0.0,0.0,100.9,9.4,17.9,0.0,2.8,9.0,116.0,0.0,23.5,13.2,0.0
659,2015-11-01,関西,滋賀,0.0,0.0,0.0,21.7,0.0,0.0,103.2,8.866666666666667,16.400000000000002,0.0,1.7666666666666666,6.666666666666667,130.83333333333334,0.0,30.0,12.666666666666666,0.0
660,2015-12-01,中国,山口,2.0,0.0,0.0,17.45,0.0,0.0,102.95,4.65,13.05,0.0,-0.9999999999999999,4.0,130.5,0.0,58.5,8.5,0.0
661,2015-12-01,中国,岡山,13.8,0.0,0.0,15.540000000000001,2.8,0.0,98.92,1.3399999999999999,10.559999999999999,0.6,-4.26,3.8,134.1,0.0,48.3,5.58,4.6
662,2015-12-01,中国,島根,9.142857142857142,0.0,0.0,16.257142857142856,8.666666666666666,0.0,71.3,2.685714285714286,10.457142857142857,0.42857142857142855,-2.542857142857143,6.714285714285714,178.64285714285714,0.0,43.785714285714285,6.285714285714286,16.0
663,2015-12-01,中国,広島,8.0,0.0,0.0,15.9,10.333333333333334,0.0,115.47999999999999,3.18,11.52,0.6,-2.08,5.2,123.1,0.0,38.0,7.1,17.333333333333332
664,2015-12-01,中国,鳥取,3.2,0.0,0.0,17.5,0.8,0.0,74.4,4.0600000000000005,11.92,0.0,-0.8200000000000001,7.0,203.0,0.0,61.2,7.8,0.8
665,2015-12-01,中部,三重,2.75,0.0,0.25,22.8,0.0,0.0,156.025,4.925,13.9,0.0,-0.625,2.75,133.375,0.0,65.875,9.2,0.0
666,2015-12-01,中部,山梨,14.5,0.0,0.0,21.1,0.0,0.0,195.75,0.85,11.95,2.0,-5.35,1.0,35.75,0.0,26.25,5.95,0.0
667,2015-12-01,中部,岐阜,12.0,0.0,0.0,18.55,5.375,0.0,86.6375,1.4875,9.8125,1.75,-2.9875000000000003,4.625,191.75,0.0,77.5625,5.1625,12.5
668,2015-12-01,中部,愛知,0.0,0.0,0.0,23.0,0.0,0.0,169.89999999999998,6.550000000000001,13.850000000000001,0.0,2.0,2.0,77.0,0.0,33.75,9.9,0.0
669,2015-12-01,中部,新潟,8.0,0.0,0.0,16.380000000000003,24.333333333333332,0.0,67.34666666666666,2.146666666666667,9.24,1.4,-2.253333333333333,8.666666666666666,290.56666666666666,0.0,52.06666666666667,5.553333333333333,47.6
670,2015-12-01,中部,長野,20.666666666666668,0.0,0.0,15.75,11.166666666666666,0.0,113.96666666666665,-1.8416666666666668,7.325,7.833333333333333,-8.549999999999999,3.5,76.375,1.1666666666666667,32.833333333333336,2.5083333333333333,25.25
671,2015-12-01,中部,静岡,0.16666666666666666,0.0,0.0,23.133333333333336,0.0,0.0,170.13333333333333,7.633333333333333,14.983333333333334,0.0,2.15,2.0,102.08333333333333,0.0,51.083333333333336,11.15,0.0
672,2015-12-01,九州,佐賀,1.0,0.0,0.0,18.1,0.0,0.0,123.2,5.7,13.7,0.0,-0.5,3.0,104.0,0.0,38.5,9.5,0.0
673,2015-12-01,九州,大分,4.0,0.0,0.0,18.700000000000003,0.0,0.0,132.9,5.15,13.75,0.0,-1.25,5.0,122.25,0.0,61.25,9.1,0.0
